zip,USAC_Gender,USAC_Age,Road_Cat,Track_Cat, XC_Cat, DH_Cat, OT_Cat, MX_Cat, Cross_Cat
22601,M,45,3,5,3,3,3,3,3
11229,M,48,3,5,3,3,3,3,4
94024,M,47,3,5,3,3,3,3,4
65742,M,45,4,5,2,3,3,3,5
74120,M,59,3,5,3,3,3,3,3
27612,M,43,2,5,2,2,3,2,3
44139,M,54,2,4,3,3,3,3,3
95404,M,52,2,5,3,3,,3,3
22124,M,83,4,4,3,3,2,3,4
28031,M,42,5,5,1,2,2,2,2
75071,M,46,3,4,3,3,3,3,4
30605,M,54,5,5,1,2,3,2,3
94010,M,47,2,5,3,3,3,3,3
94610,M,29,3,5,3,3,3,3,4
60606,M,53,1,4,1,1,1,1,2
84414,M,34,1,5,1,2,2,2,1
34240,M,31,1,2,3,3,3,3,2
78748,M,37,1,1,1,2,2,2,1
97701,M,50,5,5,2,3,3,3,4
80226,F,47,3,4,1,3,3,3,4
10027,M,46,3,4,3,3,3,3,4
32771,M,47,5,5,3,3,3,3,4
85745,M,51,5,4,2,2,3,2,4
46205,M,35,1,2,3,3,3,3,1
29407,M,31,4,5,2,2,3,2,4
23451,M,59,3,5,2,3,3,3,4
11746,M,38,3,5,3,3,3,3,4
6365,M,51,5,5,2,3,3,3,4
94608,M,56,2,5,3,3,3,3,3
93103,M,49,4,5,3,3,3,3,4
91302,M,50,4,5,3,3,3,3,3
8054,M,50,3,5,3,3,3,3,3
91803,F,38,1,4,2,3,3,3,1
14001,M,48,5,5,3,3,3,3,4
95959,F,41,1,4,1,2,3,2,1
80016,M,51,5,2,3,3,3,3,4
6357,M,25,4,5,3,3,3,3,4
53528,M,41,5,5,2,3,3,3,3
44202,M,43,2,3,2,3,3,3,2
29678,M,42,4,4,2,3,3,3,4
50021,M,54,4,5,3,3,3,3,4
76006,M,55,5,5,2,3,3,3,5
6250,F,37,1,1,3,3,3,3,1
99114,M,36,5,5,3,3,3,3,4
29485,M,49,3,5,3,3,3,3,4
37932,M,55,3,5,3,3,3,3,3
28031,M,46,4,5,3,3,3,3,4
80027,M,38,4,4,1,3,3,3,3
95125,M,57,3,5,3,3,3,3,4
92131,M,50,4,5,3,3,3,3,4
6457,M,66,4,5,3,3,3,3,4
95602,M,66,5,5,1,3,3,3,3
94965,F,36,1,4,1,2,3,2,1
37221,F,48,3,4,1,3,3,3,4
85715,M,44,3,5,3,3,3,3,4
76087,M,37,3,5,1,3,3,3,3
45243,M,39,3,5,3,3,3,3,3
78620,M,52,5,5,3,3,3,3,4
78703,M,40,1,4,2,3,3,3,2
95125,M,37,3,5,1,2,2,2,1
21286,M,51,4,5,3,3,3,3,4
71106,M,67,5,5,3,3,3,3,4
97211,F,42,1,1,1,3,3,3,1
22308,M,39,3,5,3,3,3,3,4
84062,M,62,4,5,3,3,3,3,4
85308,F,22,4,4,3,3,3,3,4
10027,M,33,3,5,3,3,3,3,4
10960,M,48,3,5,3,3,3,3,4
80016,F,26,3,4,1,3,3,3,3
37604,M,31,5,5,1,3,3,3,3
77581,M,62,4,4,3,3,3,3,4
28792,M,47,4,5,2,3,3,3,3
82001,M,48,4,5,1,2,3,2,3
3598,M,36,3,5,2,2,3,2,3
19522,M,54,3,4,3,3,3,3,3
44333,F,49,2,4,1,3,3,3,2
20175,M,47,2,3,3,3,3,3,3
80113,M,46,3,5,3,3,3,3,3
80026,M,45,3,5,2,3,3,3,4
44102,M,43,4,5,1,3,3,3,3
46032,M,54,5,5,2,2,3,2,4
14506,M,49,4,5,2,3,3,2,3
97703,M,47,3,5,3,3,3,3,1
98422,M,61,2,5,3,3,3,3,3
60614,M,52,4,5,3,3,3,3,4
11691,M,61,5,5,3,3,3,3,4
75025,M,58,4,5,3,3,3,3,5
22182,M,62,4,5,3,3,3,3,4
20854,M,52,4,5,3,3,3,3,4
85715,M,59,4,5,3,3,3,3,4
37204,F,41,3,4,1,3,3,3,3
98290,M,65,3,5,3,3,3,3,5
27103,M,56,3,5,3,3,3,3,3
80904,F,37,3,3,3,3,3,3,4
23454,M,55,4,5,3,3,3,3,4
29341,M,55,3,5,3,3,3,3,4
4101,M,31,1,5,1,2,3,2,3
91902,M,78,5,5,3,3,3,3,4
12043,M,56,4,5,1,3,3,3,5
1810,M,54,4,5,2,3,3,3,4
54303,M,31,1,5,1,2,3,2,1
1201,M,46,4,5,3,3,3,3,4
23462,M,72,5,5,3,3,3,3,5
8081,M,61,5,5,3,3,3,3,4
34677,M,57,3,5,3,3,3,3,4
77494,M,55,2,5,3,3,3,3,3
2138,M,39,2,5,3,3,3,3,2
98116,M,50,3,5,3,3,3,3,4
98115,M,52,3,5,3,3,3,3,3
94904,F,52,4,4,1,2,2,2,3
94618,M,29,1,5,2,3,3,3,1
90660,M,45,2,5,3,3,3,3,3
2906,M,47,4,5,3,3,3,3,4
37204,M,29,1,1,3,3,3,3,2
85750,M,47,1,5,3,3,3,3,1
66216,M,48,4,5,2,2,3,2,3
78613,M,46,3,5,2,3,2,2,2
19810,F,71,4,3,3,3,3,3,4
28804,M,32,4,5,1,2,3,2,2
30076,M,31,1,5,1,3,3,3,1
22207,M,50,5,5,2,3,3,3,4
67010,M,36,4,5,3,3,3,3,4
96822,F,66,4,4,3,3,3,3,4
28387,M,59,4,5,3,3,3,3,4
66207,M,70,4,5,3,3,3,3,4
92660,F,26,1,1,3,3,,3,1
3106,M,55,4,5,3,3,3,3,4
52246,M,41,2,5,1,3,3,3,2
52446,F,41,1,4,2,3,3,2,2
3833,M,33,2,5,2,3,3,3,3
45459,M,43,4,5,2,3,3,3,3
17512,M,40,2,5,1,3,3,3,3
80027,M,38,4,4,3,3,3,3,3
22302,M,49,4,5,3,3,3,3,4
90025,M,40,2,5,3,3,3,3,2
44133,M,46,1,3,1,2,3,2,1
94941,M,51,4,5,3,3,3,3,4
27103,F,38,3,4,2,3,3,3,2
10928,M,34,4,3,3,3,3,3,4
80443,M,35,4,5,3,3,3,3,5
84121,M,54,2,3,3,3,3,3,3
44022,M,49,3,3,1,2,2,2,3
19806,M,46,4,5,3,3,3,3,4
23322,M,36,3,5,3,3,3,3,4
95008,M,37,2,5,3,3,3,3,4
98112,M,44,3,4,2,2,2,2,3
19128,F,34,3,4,2,3,3,3,2
80401,M,58,2,2,3,3,3,3,3
63130,M,50,4,5,3,3,3,3,4
94123,M,48,1,5,3,3,3,3,2
95363,M,48,5,5,2,3,3,2,3
92629,M,39,1,5,1,2,3,2,1
94123,F,35,3,4,2,3,3,3,3
80020,M,34,4,5,2,3,3,3,4
17551,M,35,4,5,1,3,3,3,2
2806,M,36,2,5,1,3,3,3,3
92651,M,56,2,5,2,3,3,3,4
11232,M,41,3,5,3,3,3,3,3
96161,M,49,3,5,2,2,3,2,3
2474,M,30,5,5,1,2,3,2,2
23225,M,32,3,5,2,2,3,2,3
84310,F,56,3,4,3,3,3,3,4
80304,M,27,,,,,,,
98403,M,59,5,5,2,3,3,3,2
22959,M,58,,,,,,,
53149,M,59,3,5,3,3,3,3,2
60660,M,52,4,5,2,3,3,3,3
53704,M,31,2,5,1,3,3,3,3
20015,F,52,4,4,1,3,3,3,2
59803,M,50,4,5,2,3,3,3,4
54650,M,50,5,5,2,2,3,2,4
53703,M,35,2,5,3,3,3,3,4
28801,M,35,4,5,3,3,3,3,4
85262,M,54,4,5,3,3,3,3,4
1748,M,50,2,5,3,3,3,3,3
8048,M,48,2,5,3,3,3,3,2
53211,M,47,5,5,2,2,2,2,3
27278,M,66,5,5,2,3,3,2,4
78702,M,35,4,5,3,3,3,3,4
10010,M,36,2,5,1,3,3,3,3
84403,M,49,,,,,,,
60107,M,27,3,4,3,3,3,3,2
6405,M,63,4,5,2,3,3,3,4
18040,M,58,4,5,3,3,3,3,4
98105,M,38,1,1,3,3,3,3,1
19130,M,51,5,5,3,3,3,3,5
20895,M,54,5,5,3,3,3,3,5
60618,M,45,3,5,1,3,3,3,1
18017,M,52,4,3,3,3,3,3,4
80304,M,43,2,5,3,3,3,3,3
21078,F,35,3,4,2,2,3,2,4
46237,M,48,3,4,3,3,3,3,3
20002,M,59,3,3,3,3,3,3,4
80127,F,35,4,4,1,3,3,3,1
18106,M,28,3,1,3,3,3,3,4
10301,M,57,4,5,3,3,3,3,4
80228,M,34,3,5,3,3,3,3,4
21053,M,45,3,5,3,3,3,3,4
4074,M,55,3,5,3,3,3,3,4
20016,M,56,4,5,3,3,3,3,4
56472,M,47,4,5,2,3,3,3,4
98683,F,31,3,2,3,3,3,3,3
60657,M,44,4,5,3,3,3,3,4
48331,M,56,4,5,3,3,3,3,3
55437,M,48,5,5,2,3,3,2,5
1754,M,51,5,5,2,3,3,3,4
53089,M,50,3,5,3,3,3,3,4
53226,M,42,1,5,2,2,3,2,2
19038,M,39,4,5,3,3,3,3,4
85716,M,52,3,5,3,3,3,3,4
22401,M,60,4,5,3,3,3,3,4
98119,M,52,3,4,1,3,3,3,3
76137,M,56,5,5,1,3,3,3,4
5465,M,30,5,5,2,3,3,3,3
7016,M,52,4,5,1,3,3,3,4
94521,M,45,2,5,3,3,3,3,4
23454,M,51,3,5,3,3,3,3,4
74055,M,47,2,5,2,2,2,3,3
5446,M,35,1,5,2,2,2,2,1
28712,F,60,4,4,3,3,3,3,4
28712,M,73,5,5,3,3,3,3,5
8525,M,39,2,5,3,3,3,3,3
1945,M,49,5,5,3,3,,3,4
13318,M,68,4,5,3,3,3,3,4
91214,M,60,5,4,3,3,3,3,4
87508,M,42,2,4,3,3,3,3,3
77003,M,42,1,5,3,3,3,3,1
97211,M,29,1,5,2,3,3,3,1
92057,M,45,3,5,3,3,3,3,5
83616,M,30,1,5,3,3,3,3,1
14609,M,51,4,5,3,3,3,3,4
81620,M,33,5,5,2,1,3,1,4
1590,M,47,3,5,3,3,3,3,3
15501,M,39,4,5,2,3,3,3,4
37130,M,75,4,5,2,2,2,2,4
49686,M,53,2,5,2,3,3,3,3
53711,M,52,3,5,2,2,2,2,3
31047,M,38,3,5,1,3,3,3,3
98040,M,73,4,4,3,3,3,3,4
49684,M,57,3,4,3,3,3,3,4
66219,M,52,3,5,3,3,3,3,3
78704,M,41,3,4,3,3,3,3,4
67209,M,59,3,5,3,3,3,3,4
22301,M,57,4,5,2,3,3,3,3
83854,M,55,5,5,3,3,3,3,5
95670,M,60,3,5,3,3,3,3,4
29568,M,52,3,5,3,3,3,3,4
19958,M,57,4,5,3,3,3,3,4
53022,M,61,3,5,1,2,3,3,3
64601,M,47,5,5,1,2,3,2,3
6896,M,23,5,5,2,1,3,1,4
38135,M,53,3,5,3,3,3,3,4
90272,M,34,5,5,1,3,3,3,4
8075,M,48,4,5,3,3,3,3,4
7450,M,48,4,5,3,3,3,3,4
20008,M,34,5,5,3,3,3,3,4
38301,F,40,3,4,1,2,3,2,3
92660,M,24,1,2,1,2,2,2,3
84065,M,39,2,5,1,1,3,1,2
1801,M,55,3,4,3,3,3,3,3
10591,M,53,4,5,3,3,3,3,4
2458,M,56,5,5,3,3,3,3,4
75230,M,33,4,5,2,2,2,2,3
8043,M,64,4,5,3,3,3,3,4
89511,M,54,4,5,3,3,3,3,4
11792,M,54,4,5,3,3,3,3,4
90274,M,63,5,3,3,3,3,3,4
87107,M,56,3,5,3,3,3,3,4
40115,M,52,2,5,1,3,3,3,2
29466,M,37,4,5,1,3,3,3,3
75082,M,52,3,4,3,3,3,3,3
33135,M,47,5,5,1,1,1,1,2
16001,M,47,3,5,1,2,3,2,2
33484,M,27,2,5,2,2,3,2,4
30028,M,66,5,5,3,3,3,3,4
14450,M,59,5,5,3,3,3,3,4
44023,M,41,2,5,2,3,3,3,3
11226,M,35,1,3,3,3,3,3,3
50312,M,38,1,5,3,3,3,3,1
95762,M,38,5,5,1,1,3,1,3
3032,F,24,4,4,1,3,3,2,1
19040,F,67,3,4,3,3,3,3,4
85164,M,60,4,3,3,3,3,3,4
92656,M,45,1,5,1,3,3,3,2
12061,F,45,3,4,1,3,3,3,1
48104,M,55,5,5,3,3,3,3,4
28562,M,59,4,5,3,3,3,3,4
98077,M,55,5,3,3,3,3,3,4
37205,M,45,3,5,3,3,3,3,4
84121,M,31,3,3,2,3,3,3,3
47129,M,39,1,5,2,3,3,3,1
92373,M,37,3,5,3,3,3,3,3
32563,M,57,2,4,1,3,3,3,3
91746,M,57,3,5,3,3,3,3,3
98513,M,48,4,5,2,3,3,3,3
8527,F,43,3,4,2,3,3,2,4
10029,M,53,3,3,3,3,3,3,3
28779,F,59,3,4,2,3,3,2,3
28779,M,63,4,5,3,3,3,3,3
27408,M,28,1,1,1,2,3,2,1
67505,M,50,4,5,3,3,3,3,4
20912,M,41,2,5,3,3,3,3,3
80211,F,49,2,2,1,3,3,3,2
54968,M,45,5,5,2,3,3,2,4
90731,M,54,4,3,3,3,3,3,4
22902,M,29,1,1,3,3,3,3,1
66044,M,28,1,5,3,3,3,3,1
84121,M,47,4,5,3,3,3,3,4
2145,M,34,3,5,3,3,3,3,4
87112,M,44,1,2,3,3,3,3,1
15237,M,56,4,5,3,3,3,3,4
29302,M,54,3,5,3,3,3,3,4
94025,M,30,5,5,2,1,3,1,4
87111,M,35,4,5,1,2,2,2,3
94563,M,53,3,5,3,3,3,3,3
96707,F,51,4,5,3,3,3,3,4
60201,M,46,4,5,3,3,3,3,4
85213,M,57,4,5,1,2,3,2,3
28277,M,38,2,5,3,3,3,3,2
94115,M,48,3,5,3,3,3,3,4
65712,M,64,3,5,3,3,3,3,4
98178,M,34,4,5,3,3,3,3,3
78757,M,66,4,5,3,3,,3,4
27407,M,46,4,5,3,3,3,3,5
95014,M,55,5,5,3,3,3,3,4
75056,M,45,3,4,3,3,3,3,4
48103,M,52,2,5,3,3,3,3,3
53562,M,60,3,5,3,3,3,3,4
84414,M,51,3,5,1,2,3,2,3
48103,M,49,3,5,1,2,3,2,4
2452,M,44,1,5,3,3,3,3,3
83703,F,49,4,4,3,3,3,3,4
12520,M,47,4,5,1,2,3,2,3
91204,M,36,5,5,1,2,3,3,3
84004,M,59,2,5,3,3,3,3,3
72205,M,29,5,5,3,3,3,3,5
92688,M,45,3,5,3,3,3,3,4
62901,M,62,4,5,3,3,3,3,3
68114,M,31,3,5,3,3,3,3,2
39305,M,36,4,5,3,3,3,3,3
92630,M,58,3,5,3,3,3,3,4
10036,M,49,1,4,3,3,3,3,2
63105,M,45,2,5,3,3,3,3,3
23451,F,67,3,4,3,3,3,3,3
92656,M,54,5,5,1,2,3,2,3
95118,M,46,5,5,3,3,3,3,4
53089,M,42,2,5,1,3,3,3,3
27613,M,53,4,5,3,3,3,3,4
87501,M,61,3,4,3,3,3,3,4
75214,M,51,4,5,2,3,3,2,4
37920,M,32,4,5,1,1,3,1,3
2493,F,29,3,4,3,3,3,3,4
22206,M,41,5,5,3,3,3,3,4
43035,M,35,4,5,3,3,3,3,4
94402,F,33,1,1,3,3,3,3,1
80521,M,32,1,3,1,3,3,3,1
92549,M,27,5,5,1,2,2,2,1
80013,M,50,4,5,3,3,3,3,4
3820,M,48,5,5,3,3,3,3,5
94904,M,56,4,5,3,3,3,3,4
54914,M,50,3,5,2,3,3,3,2
60441,M,54,3,5,3,3,3,3,4
55113,M,39,3,4,3,3,3,3,3
80424,M,31,1,1,1,3,3,3,1
14469,M,57,5,5,2,3,3,3,4
30030,M,36,1,2,3,3,3,3,1
18947,M,35,2,5,1,3,3,3,2
55409,M,40,3,5,1,3,3,2,2
20906,M,49,3,4,3,3,3,3,4
98801,M,54,3,4,2,2,2,2,3
20008,M,29,4,5,3,3,3,3,2
3857,F,47,2,4,3,3,3,3,3
60563,F,49,3,4,2,2,2,2,4
13323,M,55,4,5,2,3,2,3,3
14610,M,69,2,5,3,3,3,3,4
1226,M,61,4,5,3,3,3,3,4
14609,M,47,4,5,1,3,3,3,3
98112,M,42,1,2,3,3,3,3,3
75252,M,46,3,5,2,3,3,3,4
3431,M,61,4,5,1,3,3,3,2
94110,M,65,4,5,3,3,3,3,3
61350,M,52,4,5,2,3,3,3,3
85718,M,40,4,5,3,3,3,3,4
23238,M,51,1,2,2,2,3,2,2
80108,M,51,4,4,3,3,3,3,4
23322,M,56,5,5,3,3,3,3,4
48430,M,34,4,4,3,3,3,3,3
89502,M,34,4,5,1,1,1,1,3
75025,M,51,2,3,2,2,3,2,3
80521,M,29,1,1,3,3,3,3,5
53018,M,58,4,5,3,3,3,3,3
60608,M,34,1,5,1,3,2,3,1
95014,M,40,3,5,3,3,3,3,3
37205,M,42,4,5,3,3,3,3,4
78702,M,40,4,5,3,3,3,3,4
40014,M,50,5,5,3,3,3,3,4
7013,M,54,3,5,2,2,3,2,4
29926,M,25,3,5,3,3,3,3,3
1970,M,56,4,5,2,3,3,3,3
95060,M,35,5,5,1,1,3,1,1
30189,M,47,5,5,3,3,3,3,4
23124,M,42,1,5,1,2,2,2,1
35801,M,40,3,5,3,3,3,3,3
18840,M,61,3,5,3,3,3,3,4
11249,M,31,1,5,3,3,3,3,1
55122,F,43,2,3,1,3,3,3,1
60025,M,70,5,5,3,3,3,3,4
10065,M,39,1,5,3,3,3,3,2
84068,M,30,1,5,2,3,3,3,2
10528,M,32,3,5,1,2,2,2,2
52748,M,58,3,5,3,3,3,3,4
29708,M,56,3,5,3,3,3,3,4
30030,M,54,4,5,2,2,3,2,4
53024,M,47,5,5,2,3,3,3,4
33418,M,55,4,5,3,3,,3,4
32779,M,27,2,5,3,3,3,3,3
53024,F,48,4,4,1,3,3,3,3
80501,M,47,4,5,3,3,3,3,5
91360,M,46,1,5,3,3,3,3,2
99212,M,42,3,5,3,3,3,3,4
55042,M,41,4,5,1,3,3,2,2
80304,M,55,3,5,2,3,2,2,3
6415,M,25,1,5,3,3,3,3,1
30907,M,39,4,5,1,2,3,2,2
85719,M,34,3,5,1,3,3,3,3
5055,F,34,1,2,3,3,3,3,1
23454,M,36,3,5,3,3,3,3,3
98075,M,45,5,5,1,3,3,3,3
97239,M,38,2,5,3,3,3,3,2
99201,M,52,4,5,3,3,3,3,4
17042,M,43,3,5,1,3,3,3,4
7480,M,35,4,5,3,3,3,3,4
2035,M,55,4,5,2,3,3,3,4
93001,M,43,3,5,3,3,3,3,3
84037,M,43,5,5,3,3,3,3,4
92106,M,41,4,5,3,3,3,3,4
26505,M,24,5,5,2,1,2,3,4
19004,M,56,3,5,1,3,3,3,3
48130,M,37,1,5,3,3,3,3,1
98155,M,49,4,5,3,3,3,3,4
47909,M,43,5,5,3,3,3,3,5
74133,M,62,3,5,3,3,3,3,4
47408,M,44,2,5,1,2,2,2,1
10804,M,55,4,5,3,3,3,3,4
37205,M,46,2,5,2,3,3,3,3
78727,M,44,2,5,2,3,3,3,3
91362,M,46,4,5,2,2,3,2,3
3748,M,50,4,5,3,3,3,3,4
80212,M,43,2,5,3,3,3,3,2
66221,M,36,3,5,3,3,3,3,5
27514,M,49,4,5,3,3,3,3,4
7739,M,59,4,4,3,3,3,3,4
15317,M,39,2,5,3,3,3,3,3
89509,M,52,2,5,3,3,3,3,3
53121,M,41,2,5,1,3,3,3,3
60464,M,38,5,4,3,3,3,3,5
19335,F,50,3,4,3,3,3,3,4
92708,M,52,3,5,3,3,3,3,3
66217,M,50,4,5,3,3,3,3,4
80919,M,52,2,5,3,3,3,3,3
91764,M,26,4,5,3,3,3,3,4
92503,M,50,3,5,3,3,3,3,4
84124,M,54,3,5,3,3,3,3,3
92677,M,54,4,5,3,3,3,3,4
53186,M,40,5,5,1,2,3,2,1
55105,M,53,4,5,3,3,3,3,5
98065,M,50,4,5,2,3,3,3,4
37724,M,38,5,5,3,3,3,3,5
34221,M,53,4,4,3,3,3,3,4
85260,M,38,1,1,1,3,3,3,1
94501,M,46,3,5,3,3,3,3,3
84339,M,50,4,5,3,3,3,3,4
15217,M,41,3,5,2,2,3,2,2
28607,M,60,5,5,3,3,3,3,4
23112,M,46,5,5,2,3,3,2,4
80528,M,47,4,5,3,3,3,3,3
55406,M,40,2,5,1,1,3,1,3
10925,M,71,5,5,1,2,2,3,3
46037,M,63,5,5,2,2,3,2,4
54913,M,44,2,5,1,3,3,2,2
95945,M,58,4,5,3,3,2,3,3
23456,F,37,1,4,3,3,3,3,2
78757,M,35,3,5,1,2,3,2,3
75061,M,53,3,5,2,3,3,3,4
93428,M,63,3,5,3,3,3,3,4
36608,M,49,4,5,2,2,2,2,4
54937,M,26,1,1,2,2,2,2,1
19320,M,30,5,5,2,1,1,3,4
17406,M,47,3,5,1,3,3,3,2
95630,M,54,3,5,3,3,,3,4
82435,M,52,4,5,2,3,3,3,4
2019,M,47,5,5,3,3,3,3,4
77077,M,29,2,5,1,3,3,2,3
6798,M,52,4,5,2,3,3,3,4
4856,M,51,4,5,3,3,3,3,4
60614,M,43,4,5,2,2,3,2,4
78249,M,39,4,5,3,3,3,3,4
97031,M,36,3,5,2,2,,2,2
80113,M,38,5,5,3,3,3,3,5
18042,M,41,3,5,1,3,3,3,3
55430,M,57,3,2,3,3,3,3,4
23228,M,41,3,3,2,3,3,3,4
84790,M,29,5,5,1,1,2,1,3
78750,M,51,5,5,2,3,3,3,5
30092,M,46,3,5,2,3,3,3,4
6770,M,32,3,5,1,3,3,3,4
80488,M,30,3,5,2,3,3,3,2
22153,M,50,4,5,3,3,3,3,4
22901,M,33,4,5,3,3,3,3,4
44112,F,48,4,4,3,3,3,3,4
98005,M,45,2,4,1,3,3,3,2
55105,M,31,2,5,3,3,3,3,3
39211,M,42,1,5,1,2,3,2,1
75002,M,55,4,5,3,3,3,3,5
39202,M,27,1,5,1,3,3,3,3
80477,M,28,4,5,1,3,3,3,3
78704,M,44,2,5,3,3,3,3,4
20895,M,55,4,5,3,3,3,3,4
75137,M,47,4,5,3,3,3,3,4
91001,M,25,1,3,3,3,3,3,1
87111,F,49,4,4,1,2,3,3,3
89149,M,49,4,5,3,3,3,3,4
75009,M,56,4,3,3,3,3,3,5
94583,M,44,3,5,1,2,2,2,1
66610,M,49,3,5,3,3,3,3,3
89410,M,69,4,5,3,3,3,3,4
46038,M,54,3,5,3,3,3,3,4
39060,M,60,4,5,1,3,3,3,4
75235,M,42,3,5,3,3,3,3,4
18901,F,48,4,4,1,3,3,3,3
93581,M,66,5,5,3,3,2,3,4
8075,M,31,5,5,2,2,2,2,4
18104,M,52,3,4,3,3,3,3,4
80305,M,71,4,4,2,3,3,3,3
72576,M,67,5,5,3,3,3,3,4
89147,M,51,3,5,3,3,3,3,4
76133,M,50,4,5,3,3,3,3,4
78731,M,50,4,5,3,3,3,3,4
28124,F,43,3,4,3,3,3,3,4
74066,M,40,2,5,3,3,3,3,4
19311,M,49,2,5,3,3,3,3,4
40245,M,59,3,5,3,3,3,3,4
32780,M,33,4,5,3,3,3,3,3
80121,M,30,3,5,1,3,3,3,3
27023,M,63,3,5,3,3,3,3,4
14610,M,36,2,5,3,3,3,3,2
2130,M,33,1,5,2,3,3,3,3
75771,F,55,4,4,3,3,3,3,4
80238,M,42,3,5,3,3,3,3,4
94129,M,42,5,5,1,2,2,2,3
95603,M,39,3,5,1,2,3,2,3
26260,M,45,5,5,1,3,3,3,1
37090,M,54,5,5,1,2,3,2,3
98119,M,44,2,5,1,2,3,2,5
77042,M,46,4,5,1,2,3,2,3
93063,M,63,5,5,3,3,3,3,5
2474,M,40,3,2,2,2,2,2,2
98225,F,54,2,4,3,3,3,3,3
75225,M,55,2,5,3,3,3,3,3
23453,M,45,2,3,3,3,3,3,3
94707,M,46,5,5,3,3,3,3,5
79119,F,53,4,4,1,2,3,2,3
10016,M,42,4,5,3,3,3,3,5
98103,M,47,3,5,1,2,3,2,3
84060,M,44,2,5,2,3,3,3,2
53024,M,56,3,5,3,3,3,3,3
49507,M,59,5,5,1,3,3,2,5
53716,M,33,3,5,1,2,3,2,3
13132,M,55,5,5,3,3,3,3,4
6457,M,36,2,5,1,2,2,2,3
38135,M,52,3,5,3,3,,3,4
47711,M,49,2,5,3,3,3,3,4
21224,M,40,4,5,3,3,3,3,3
18104,M,52,3,5,3,3,3,3,4
37350,M,50,4,4,1,2,3,2,4
80526,M,41,1,5,2,3,3,2,1
28210,M,34,5,5,1,3,3,3,3
3076,F,41,4,4,3,3,3,3,4
73120,M,47,5,5,2,2,3,2,4
87116,M,38,5,5,3,3,3,3,5
55113,M,52,1,2,3,3,3,3,1
7421,M,48,4,4,1,3,3,3,1
28001,M,43,3,5,3,3,3,3,4
90405,M,44,1,5,3,3,3,3,1
13029,M,50,4,5,3,3,3,3,3
26105,M,41,3,5,1,3,3,3,2
50310,M,49,3,5,3,3,3,3,2
84103,M,50,3,5,2,3,3,3,3
37363,M,52,4,5,3,3,3,3,5
12054,M,34,4,5,3,3,3,3,3
54301,M,34,1,5,1,3,3,3,1
91108,M,47,1,3,1,1,2,1,2
66219,M,47,3,5,1,3,3,3,3
86303,F,31,2,4,1,2,3,2,1
7677,M,49,3,5,1,3,3,2,3
44122,M,46,3,5,1,3,1,3,3
99362,M,61,4,5,3,3,3,2,3
46203,M,32,1,2,3,3,3,3,2
7024,F,45,1,2,3,3,3,3,3
38134,M,58,5,5,1,3,3,3,3
73644,M,65,5,5,3,3,3,3,5
87571,M,31,3,5,1,1,3,1,1
98008,M,44,5,4,3,3,3,3,5
1611,M,29,1,5,2,3,2,3,2
49684,M,28,1,1,3,3,3,3,1
95404,M,47,2,5,2,2,2,2,1
20740,M,45,3,5,3,3,3,3,4
95060,M,50,3,2,3,3,3,3,3
91786,M,30,1,5,3,3,3,3,1
54304,M,49,5,5,2,3,3,3,4
50010,M,46,3,5,3,3,3,3,4
78410,F,51,4,4,3,3,3,3,5
83706,M,40,5,5,3,3,3,3,5
23235,M,45,3,5,1,3,3,3,3
11216,M,28,2,4,1,2,3,2,2
53593,M,43,4,5,3,3,3,3,4
95926,M,45,3,5,3,3,3,3,4
80125,M,63,4,5,3,3,3,3,4
22043,M,81,5,5,3,3,,3,4
6467,M,73,4,5,3,3,3,3,4
80122,M,47,5,5,2,1,3,1,4
77504,M,38,5,5,3,3,3,3,4
1238,M,61,4,5,2,3,3,3,3
92126,M,22,1,5,2,2,2,2,3
27612,M,27,1,5,1,3,3,3,1
6081,M,35,5,5,1,3,3,3,3
32962,M,78,4,4,3,3,3,3,5
60607,M,36,,,,,,,
43081,M,53,3,5,3,3,3,3,5
93940,F,42,1,4,3,3,3,3,1
84093,M,68,5,5,3,3,3,3,4
89511,M,55,5,5,3,3,3,3,4
92109,M,33,2,3,1,3,3,3,3
80919,M,28,2,3,1,2,2,3,2
11220,M,43,3,5,3,3,3,3,4
63109,M,39,3,5,3,3,3,3,3
70010,M,63,4,5,3,3,3,3,4
60025,M,67,4,4,3,3,3,3,4
46220,F,31,3,4,3,3,3,3,3
75182,M,48,3,5,3,3,3,3,4
73116,M,58,4,5,3,3,3,3,4
10530,M,31,2,5,3,3,3,3,3
20007,M,51,2,5,3,3,3,3,3
7070,M,46,4,5,3,3,3,3,4
60712,M,38,2,5,3,3,3,3,3
72602,M,56,4,5,1,2,2,3,3
85710,M,47,1,5,3,3,3,3,4
91914,M,62,5,5,3,3,3,3,4
53562,M,54,5,5,3,3,3,2,5
19533,M,60,4,5,3,3,3,3,4
94024,M,56,3,3,3,3,3,3,3
22201,M,67,3,4,3,3,3,3,3
5821,M,27,1,1,3,3,,3,1
78749,M,52,2,5,3,3,3,3,3
27510,M,42,3,5,3,3,3,3,4
53217,M,43,4,5,3,3,3,3,4
90275,M,55,2,5,3,3,3,3,4
32312,M,49,5,5,3,3,3,3,4
94901,M,56,2,4,3,3,3,3,5
78746,M,52,3,5,2,3,3,2,4
20002,M,46,1,5,3,3,3,3,3
75013,M,48,5,5,3,3,3,3,5
97216,M,35,3,5,3,3,3,3,4
5401,M,33,5,5,2,1,2,1,4
60605,M,49,5,5,3,3,3,3,4
